data	data	data dec	hora dec	tag (offset)	day mod count	incr	qdade casas	vari�ncia	dias:	Num ultima linha	hora	incr	dia	hora dec	tag	habilitar sleep	hora limite	num ult linha	inc hora
2019-10-10 12:36:58	2019-10-10 12:36:58	43748	12/30/99 12:36 PM	141	3,93333333333337	3,93333333333337													
2019-10-10 12:36:15	2019-10-10 12:36:15	43748	12/30/99 12:36 PM	142	3,94000000000004	3,94000000000004													
2019-10-10 12:32:01	2019-10-10 12:32:01	43748	12/30/99 12:32 PM	143	3,9466666666667	3,9466666666667													
2019-10-10 12:09:35	2019-10-10 12:09:35	43748	12/30/99 12:09 PM	144	3,95333333333337	3,95333333333337													
2019-10-10 12:20:04	2019-10-10 12:20:04	43748	12/30/99 12:20 PM	145	3,96000000000004	3,96000000000004													
2019-10-10 12:14:16	2019-10-10 12:14:16	43748	12/30/99 12:14 PM	146	3,9666666666667	3,9666666666667													
2019-10-10 12:40:30	2019-10-10 12:40:30	43748	12/30/99 12:40 PM	147	3,97333333333337	3,97333333333337													
2019-10-10 12:18:42	2019-10-10 12:18:42	43748	12/30/99 12:18 PM	148	3,98000000000004	3,98000000000004													
2019-10-10 12:08:48	2019-10-10 12:08:48	43748	12/30/99 12:08 PM	149	3,9866666666667	3,9866666666667													
2019-10-10 12:34:14	2019-10-10 12:34:14	43748	12/30/99 12:34 PM	150	3,99333333333337	3,99333333333337													
2019-10-11 12:16:54	2019-10-11 12:16:54	43749	12/30/99 12:16 PM	1	4,00000000000004	4,00000000000004													
2019-10-11 12:40:04	2019-10-11 12:40:04	43749	12/30/99 12:40 PM	2	4,00666666666671	4,00666666666671													
2019-10-11 12:13:18	2019-10-11 12:13:18	43749	12/30/99 12:13 PM	3	4,01333333333337	4,01333333333337													
2019-10-11 12:18:45	2019-10-11 12:18:45	43749	12/30/99 12:18 PM	4	4,02000000000004	4,02000000000004													
2019-10-11 12:21:49	2019-10-11 12:21:49	43749	12/30/99 12:21 PM	5	4,02666666666671	4,02666666666671													
2019-10-11 12:28:03	2019-10-11 12:28:03	43749	12/30/99 12:28 PM	6	4,03333333333337	4,03333333333337													
2019-10-11 12:37:16	2019-10-11 12:37:16	43749	12/30/99 12:37 PM	7	4,04000000000004	4,04000000000004													
2019-10-11 12:44:45	2019-10-11 12:44:45	43749	12/30/99 12:44 PM	8	4,04666666666671	4,04666666666671													
2019-10-11 12:06:21	2019-10-11 12:06:21	43749	12/30/99 12:06 PM	9	4,05333333333337	4,05333333333337													
2019-10-11 12:18:42	2019-10-11 12:18:42	43749	12/30/99 12:18 PM	10	4,06000000000004	4,06000000000004													
2019-10-11 12:37:00	2019-10-11 12:37:00	43749	12/30/99 12:37 PM	11	4,06666666666671	4,06666666666671													
2019-10-11 12:40:59	2019-10-11 12:40:59	43749	12/30/99 12:40 PM	12	4,07333333333337	4,07333333333337													
2019-10-11 12:40:30	2019-10-11 12:40:30	43749	12/30/99 12:40 PM	13	4,08000000000004	4,08000000000004													
2019-10-11 12:08:42	2019-10-11 12:08:42	43749	12/30/99 12:08 PM	14	4,08666666666671	4,08666666666671													
2019-10-11 12:11:57	2019-10-11 12:11:57	43749	12/30/99 12:11 PM	15	4,09333333333337	4,09333333333337													
2019-10-11 12:26:55	2019-10-11 12:26:55	43749	12/30/99 12:26 PM	16	4,10000000000004	4,10000000000004													
2019-10-11 12:23:57	2019-10-11 12:23:57	43749	12/30/99 12:23 PM	17	4,10666666666671	4,10666666666671													
2019-10-11 12:58:57	2019-10-11 12:58:57	43749	12/30/99 12:58 PM	18	4,11333333333337	4,11333333333337													
2019-10-11 12:05:07	2019-10-11 12:05:07	43749	12/30/99 12:05 PM	19	4,12000000000004	4,12000000000004													
2019-10-11 12:28:01	2019-10-11 12:28:01	43749	12/30/99 12:28 PM	20	4,12666666666671	4,12666666666671													
2019-10-11 12:26:01	2019-10-11 12:26:01	43749	12/30/99 12:26 PM	21	4,13333333333337	4,13333333333337													
2019-10-11 12:28:49	2019-10-11 12:28:49	43749	12/30/99 12:28 PM	22	4,14000000000004	4,14000000000004													
2019-10-11 11:56:00	2019-10-11 11:56:00	43749	12/30/99 11:56 AM	23	4,14666666666671	4,14666666666671													
2019-10-11 12:36:03	2019-10-11 12:36:03	43749	12/30/99 12:36 PM	24	4,15333333333338	4,15333333333338													
2019-10-11 12:32:16	2019-10-11 12:32:16	43749	12/30/99 12:32 PM	25	4,16000000000004	4,16000000000004													
2019-10-11 12:41:35	2019-10-11 12:41:35	43749	12/30/99 12:41 PM	26	4,16666666666671	4,16666666666671													
2019-10-11 12:28:27	2019-10-11 12:28:27	43749	12/30/99 12:28 PM	27	4,17333333333338	4,17333333333338													
2019-10-11 12:28:08	2019-10-11 12:28:08	43749	12/30/99 12:28 PM	28	4,18000000000004	4,18000000000004													
2019-10-11 12:42:17	2019-10-11 12:42:17	43749	12/30/99 12:42 PM	29	4,18666666666671	4,18666666666671													
2019-10-11 12:04:20	2019-10-11 12:04:20	43749	12/30/99 12:04 PM	30	4,19333333333338	4,19333333333338													
2019-10-11 12:46:09	2019-10-11 12:46:09	43749	12/30/99 12:46 PM	31	4,20000000000004	4,20000000000004													
2019-10-11 12:40:07	2019-10-11 12:40:07	43749	12/30/99 12:40 PM	32	4,20666666666671	4,20666666666671													
2019-10-11 11:59:11	2019-10-11 11:59:11	43749	12/30/99 11:59 AM	33	4,21333333333338	4,21333333333338													
2019-10-11 12:36:25	2019-10-11 12:36:25	43749	12/30/99 12:36 PM	34	4,22000000000004	4,22000000000004													
2019-10-11 12:22:41	2019-10-11 12:22:41	43749	12/30/99 12:22 PM	35	4,22666666666671	4,22666666666671													
2019-10-11 12:26:45	2019-10-11 12:26:45	43749	12/30/99 12:26 PM	36	4,23333333333338	4,23333333333338													
2019-10-11 11:57:01	2019-10-11 11:57:01	43749	12/30/99 11:57 AM	37	4,24000000000004	4,24000000000004													
2019-10-11 12:22:14	2019-10-11 12:22:14	43749	12/30/99 12:22 PM	38	4,24666666666671	4,24666666666671													
2019-10-11 12:24:54	2019-10-11 12:24:54	43749	12/30/99 12:24 PM	39	4,25333333333338	4,25333333333338													
2019-10-11 11:45:02	2019-10-11 11:45:02	43749	12/30/99 11:45 AM	40	4,26000000000004	4,26000000000004													
2019-10-11 12:39:13	2019-10-11 12:39:13	43749	12/30/99 12:39 PM	41	4,26666666666671	4,26666666666671													
2019-10-11 12:20:16	2019-10-11 12:20:16	43749	12/30/99 12:20 PM	42	4,27333333333338	4,27333333333338													
2019-10-11 12:03:07	2019-10-11 12:03:07	43749	12/30/99 12:03 PM	43	4,28000000000004	4,28000000000004													
2019-10-11 12:50:59	2019-10-11 12:50:59	43749	12/30/99 12:50 PM	44	4,28666666666671	4,28666666666671													
2019-10-11 12:06:30	2019-10-11 12:06:30	43749	12/30/99 12:06 PM	45	4,29333333333338	4,29333333333338													
2019-10-11 12:31:28	2019-10-11 12:31:28	43749	12/30/99 12:31 PM	46	4,30000000000005	4,30000000000005													
2019-10-11 12:57:52	2019-10-11 12:57:52	43749	12/30/99 12:57 PM	47	4,30666666666671	4,30666666666671													
2019-10-11 12:36:18	2019-10-11 12:36:18	43749	12/30/99 12:36 PM	48	4,31333333333338	4,31333333333338													
2019-10-11 12:36:47	2019-10-11 12:36:47	43749	12/30/99 12:36 PM	49	4,32000000000005	4,32000000000005													
2019-10-11 12:31:52	2019-10-11 12:31:52	43749	12/30/99 12:31 PM	50	4,32666666666671	4,32666666666671													
2019-10-11 12:32:37	2019-10-11 12:32:37	43749	12/30/99 12:32 PM	51	4,33333333333338	4,33333333333338													
2019-10-11 11:51:58	2019-10-11 11:51:58	43749	12/30/99 11:51 AM	52	4,34000000000005	4,34000000000005													
2019-10-11 12:32:25	2019-10-11 12:32:25	43749	12/30/99 12:32 PM	53	4,34666666666671	4,34666666666671													
2019-10-11 12:08:22	2019-10-11 12:08:22	43749	12/30/99 12:08 PM	54	4,35333333333338	4,35333333333338													
2019-10-11 12:42:35	2019-10-11 12:42:35	43749	12/30/99 12:42 PM	55	4,36000000000005	4,36000000000005													
2019-10-11 12:41:16	2019-10-11 12:41:16	43749	12/30/99 12:41 PM	56	4,36666666666671	4,36666666666671													
2019-10-11 12:52:07	2019-10-11 12:52:07	43749	12/30/99 12:52 PM	57	4,37333333333338	4,37333333333338													
2019-10-11 12:13:16	2019-10-11 12:13:16	43749	12/30/99 12:13 PM	58	4,38000000000005	4,38000000000005													
2019-10-11 12:21:01	2019-10-11 12:21:01	43749	12/30/99 12:21 PM	59	4,38666666666671	4,38666666666671													
2019-10-11 12:44:33	2019-10-11 12:44:33	43749	12/30/99 12:44 PM	60	4,39333333333338	4,39333333333338													
2019-10-11 13:01:39	2019-10-11 13:01:39	43749	12/30/99 01:01 PM	61	4,40000000000005	4,40000000000005													
2019-10-11 12:36:13	2019-10-11 12:36:13	43749	12/30/99 12:36 PM	62	4,40666666666671	4,40666666666671													
2019-10-11 12:08:56	2019-10-11 12:08:56	43749	12/30/99 12:08 PM	63	4,41333333333338	4,41333333333338													
2019-10-11 12:54:08	2019-10-11 12:54:08	43749	12/30/99 12:54 PM	64	4,42000000000005	4,42000000000005													
2019-10-11 12:45:12	2019-10-11 12:45:12	43749	12/30/99 12:45 PM	65	4,42666666666672	4,42666666666672													
2019-10-11 12:36:18	2019-10-11 12:36:18	43749	12/30/99 12:36 PM	66	4,43333333333338	4,43333333333338													
2019-10-11 12:20:12	2019-10-11 12:20:12	43749	12/30/99 12:20 PM	67	4,44000000000005	4,44000000000005													
2019-10-11 12:33:38	2019-10-11 12:33:38	43749	12/30/99 12:33 PM	68	4,44666666666672	4,44666666666672													
2019-10-11 12:32:09	2019-10-11 12:32:09	43749	12/30/99 12:32 PM	69	4,45333333333338	4,45333333333338													
2019-10-11 12:22:19	2019-10-11 12:22:19	43749	12/30/99 12:22 PM	70	4,46000000000005	4,46000000000005													
2019-10-11 12:04:18	2019-10-11 12:04:18	43749	12/30/99 12:04 PM	71	4,46666666666672	4,46666666666672													
2019-10-11 12:15:15	2019-10-11 12:15:15	43749	12/30/99 12:15 PM	72	4,47333333333338	4,47333333333338													
2019-10-11 12:49:01	2019-10-11 12:49:01	43749	12/30/99 12:49 PM	73	4,48000000000005	4,48000000000005													
2019-10-11 12:30:10	2019-10-11 12:30:10	43749	12/30/99 12:30 PM	74	4,48666666666672	4,48666666666672													
2019-10-11 12:20:38	2019-10-11 12:20:38	43749	12/30/99 12:20 PM	75	4,49333333333338	4,49333333333338													
2019-10-11 13:18:35	2019-10-11 13:18:35	43749	12/30/99 01:18 PM	76	4,50000000000005	4,50000000000005													
2019-10-11 12:37:22	2019-10-11 12:37:22	43749	12/30/99 12:37 PM	77	4,50666666666672	4,50666666666672													
2019-10-11 12:58:01	2019-10-11 12:58:01	43749	12/30/99 12:58 PM	78	4,51333333333338	4,51333333333338													
2019-10-11 12:27:26	2019-10-11 12:27:26	43749	12/30/99 12:27 PM	79	4,52000000000005	4,52000000000005													
2019-10-11 12:14:56	2019-10-11 12:14:56	43749	12/30/99 12:14 PM	80	4,52666666666672	4,52666666666672													
2019-10-11 12:47:02	2019-10-11 12:47:02	43749	12/30/99 12:47 PM	81	4,53333333333338	4,53333333333338													
2019-10-11 12:30:38	2019-10-11 12:30:38	43749	12/30/99 12:30 PM	82	4,54000000000005	4,54000000000005													
2019-10-11 12:21:50	2019-10-11 12:21:50	43749	12/30/99 12:21 PM	83	4,54666666666672	4,54666666666672													
2019-10-11 12:23:15	2019-10-11 12:23:15	43749	12/30/99 12:23 PM	84	4,55333333333338	4,55333333333338													
2019-10-11 12:16:21	2019-10-11 12:16:21	43749	12/30/99 12:16 PM	85	4,56000000000005	4,56000000000005													
2019-10-11 12:48:32	2019-10-11 12:48:32	43749	12/30/99 12:48 PM	86	4,56666666666672	4,56666666666672													
2019-10-11 12:07:18	2019-10-11 12:07:18	43749	12/30/99 12:07 PM	87	4,57333333333339	4,57333333333339													
2019-10-11 12:14:05	2019-10-11 12:14:05	43749	12/30/99 12:14 PM	88	4,58000000000005	4,58000000000005													
2019-10-11 12:30:44	2019-10-11 12:30:44	43749	12/30/99 12:30 PM	89	4,58666666666672	4,58666666666672													
2019-10-11 12:07:18	2019-10-11 12:07:18	43749	12/30/99 12:07 PM	90	4,59333333333339	4,59333333333339													
2019-10-11 12:21:05	2019-10-11 12:21:05	43749	12/30/99 12:21 PM	91	4,60000000000005	4,60000000000005													
2019-10-11 12:34:34	2019-10-11 12:34:34	43749	12/30/99 12:34 PM	92	4,60666666666672	4,60666666666672													
2019-10-11 12:26:18	2019-10-11 12:26:18	43749	12/30/99 12:26 PM	93	4,61333333333339	4,61333333333339													
2019-10-11 12:26:01	2019-10-11 12:26:01	43749	12/30/99 12:26 PM	94	4,62000000000005	4,62000000000005													
2019-10-11 12:35:45	2019-10-11 12:35:45	43749	12/30/99 12:35 PM	95	4,62666666666672	4,62666666666672													
2019-10-11 12:23:16	2019-10-11 12:23:16	43749	12/30/99 12:23 PM	96	4,63333333333339	4,63333333333339													
2019-10-11 12:27:43	2019-10-11 12:27:43	43749	12/30/99 12:27 PM	97	4,64000000000005	4,64000000000005													
2019-10-11 12:33:03	2019-10-11 12:33:03	43749	12/30/99 12:33 PM	98	4,64666666666672	4,64666666666672													
2019-10-11 12:45:16	2019-10-11 12:45:16	43749	12/30/99 12:45 PM	99	4,65333333333339	4,65333333333339													
2019-10-11 12:35:03	2019-10-11 12:35:03	43749	12/30/99 12:35 PM	100	4,66000000000005	4,66000000000005													
2019-10-11 12:48:27	2019-10-11 12:48:27	43749	12/30/99 12:48 PM	101	4,66666666666672	4,66666666666672													
2019-10-11 12:19:20	2019-10-11 12:19:20	43749	12/30/99 12:19 PM	102	4,67333333333339	4,67333333333339													
2019-10-11 12:30:33	2019-10-11 12:30:33	43749	12/30/99 12:30 PM	103	4,68000000000005	4,68000000000005													
2019-10-11 12:32:50	2019-10-11 12:32:50	43749	12/30/99 12:32 PM	104	4,68666666666672	4,68666666666672													
2019-10-11 12:16:15	2019-10-11 12:16:15	43749	12/30/99 12:16 PM	105	4,69333333333339	4,69333333333339													
2019-10-11 12:15:14	2019-10-11 12:15:14	43749	12/30/99 12:15 PM	106	4,70000000000005	4,70000000000005													
2019-10-11 12:36:59	2019-10-11 12:36:59	43749	12/30/99 12:36 PM	107	4,70666666666672	4,70666666666672													
2019-10-11 12:25:51	2019-10-11 12:25:51	43749	12/30/99 12:25 PM	108	4,71333333333339	4,71333333333339													
2019-10-11 12:41:16	2019-10-11 12:41:16	43749	12/30/99 12:41 PM	109	4,72000000000006	4,72000000000006													
2019-10-11 12:46:13	2019-10-11 12:46:13	43749	12/30/99 12:46 PM	110	4,72666666666672	4,72666666666672													
2019-10-11 11:59:07	2019-10-11 11:59:07	43749	12/30/99 11:59 AM	111	4,73333333333339	4,73333333333339													
2019-10-11 12:48:44	2019-10-11 12:48:44	43749	12/30/99 12:48 PM	112	4,74000000000006	4,74000000000006													
2019-10-11 12:48:19	2019-10-11 12:48:19	43749	12/30/99 12:48 PM	113	4,74666666666672	4,74666666666672													
2019-10-11 12:29:11	2019-10-11 12:29:11	43749	12/30/99 12:29 PM	114	4,75333333333339	4,75333333333339													
2019-10-11 11:58:47	2019-10-11 11:58:47	43749	12/30/99 11:58 AM	115	4,76000000000006	4,76000000000006													
2019-10-11 12:31:02	2019-10-11 12:31:02	43749	12/30/99 12:31 PM	116	4,76666666666672	4,76666666666672													
2019-10-11 12:29:03	2019-10-11 12:29:03	43749	12/30/99 12:29 PM	117	4,77333333333339	4,77333333333339													
2019-10-11 12:06:40	2019-10-11 12:06:40	43749	12/30/99 12:06 PM	118	4,78000000000006	4,78000000000006													
2019-10-11 12:40:03	2019-10-11 12:40:03	43749	12/30/99 12:40 PM	119	4,78666666666672	4,78666666666672													
2019-10-11 12:26:57	2019-10-11 12:26:57	43749	12/30/99 12:26 PM	120	4,79333333333339	4,79333333333339													
2019-10-11 12:33:13	2019-10-11 12:33:13	43749	12/30/99 12:33 PM	121	4,80000000000006	4,80000000000006													
2019-10-11 12:10:16	2019-10-11 12:10:16	43749	12/30/99 12:10 PM	122	4,80666666666672	4,80666666666672													
2019-10-11 12:25:49	2019-10-11 12:25:49	43749	12/30/99 12:25 PM	123	4,81333333333339	4,81333333333339													
2019-10-11 12:16:34	2019-10-11 12:16:34	43749	12/30/99 12:16 PM	124	4,82000000000006	4,82000000000006													
2019-10-11 12:26:24	2019-10-11 12:26:24	43749	12/30/99 12:26 PM	125	4,82666666666672	4,82666666666672													
2019-10-11 12:51:43	2019-10-11 12:51:43	43749	12/30/99 12:51 PM	126	4,83333333333339	4,83333333333339													
2019-10-11 12:27:59	2019-10-11 12:27:59	43749	12/30/99 12:27 PM	127	4,84000000000006	4,84000000000006													
2019-10-11 12:51:24	2019-10-11 12:51:24	43749	12/30/99 12:51 PM	128	4,84666666666672	4,84666666666672													
2019-10-11 12:21:14	2019-10-11 12:21:14	43749	12/30/99 12:21 PM	129	4,85333333333339	4,85333333333339													
2019-10-11 12:53:00	2019-10-11 12:53:00	43749	12/30/99 12:53 PM	130	4,86000000000006	4,86000000000006													
2019-10-11 12:30:51	2019-10-11 12:30:51	43749	12/30/99 12:30 PM	131	4,86666666666673	4,86666666666673													
2019-10-11 12:25:00	2019-10-11 12:25:00	43749	12/30/99 12:25 PM	132	4,87333333333339	4,87333333333339													
2019-10-11 12:53:06	2019-10-11 12:53:06	43749	12/30/99 12:53 PM	133	4,88000000000006	4,88000000000006													
2019-10-11 12:56:39	2019-10-11 12:56:39	43749	12/30/99 12:56 PM	134	4,88666666666673	4,88666666666673													
2019-10-11 12:24:49	2019-10-11 12:24:49	43749	12/30/99 12:24 PM	135	4,89333333333339	4,89333333333339													
2019-10-11 12:48:49	2019-10-11 12:48:49	43749	12/30/99 12:48 PM	136	4,90000000000006	4,90000000000006													
2019-10-11 12:41:33	2019-10-11 12:41:33	43749	12/30/99 12:41 PM	137	4,90666666666673	4,90666666666673													
2019-10-11 12:21:18	2019-10-11 12:21:18	43749	12/30/99 12:21 PM	138	4,91333333333339	4,91333333333339													
2019-10-11 12:48:33	2019-10-11 12:48:33	43749	12/30/99 12:48 PM	139	4,92000000000006	4,92000000000006													
2019-10-11 12:45:53	2019-10-11 12:45:53	43749	12/30/99 12:45 PM	140	4,92666666666673	4,92666666666673													
2019-10-11 12:11:09	2019-10-11 12:11:09	43749	12/30/99 12:11 PM	141	4,93333333333339	4,93333333333339													
2019-10-11 12:56:41	2019-10-11 12:56:41	43749	12/30/99 12:56 PM	142	4,94000000000006	4,94000000000006													
2019-10-11 12:09:47	2019-10-11 12:09:47	43749	12/30/99 12:09 PM	143	4,94666666666673	4,94666666666673													
2019-10-11 12:20:02	2019-10-11 12:20:02	43749	12/30/99 12:20 PM	144	4,95333333333339	4,95333333333339													
2019-10-11 12:46:55	2019-10-11 12:46:55	43749	12/30/99 12:46 PM	145	4,96000000000006	4,96000000000006													
2019-10-11 12:57:15	2019-10-11 12:57:15	43749	12/30/99 12:57 PM	146	4,96666666666673	4,96666666666673													
2019-10-11 12:24:53	2019-10-11 12:24:53	43749	12/30/99 12:24 PM	147	4,97333333333339	4,97333333333339													
2019-10-11 12:36:50	2019-10-11 12:36:50	43749	12/30/99 12:36 PM	148	4,98000000000006	4,98000000000006													
2019-10-11 12:24:43	2019-10-11 12:24:43	43749	12/30/99 12:24 PM	149	4,98666666666673	4,98666666666673													
2019-10-11 12:54:55	2019-10-11 12:54:55	43749	12/30/99 12:54 PM	150	4,99333333333339	4,99333333333339													
2019-10-12 12:54:54	2019-10-12 12:54:54	43750	12/30/99 12:54 PM	1	6,12843109593086E-14	5,00000000000006													
2019-10-12 12:23:16	2019-10-12 12:23:16	43750	12/30/99 12:23 PM	2	0,006666666666728	5,00666666666673													
2019-10-12 12:19:42	2019-10-12 12:19:42	43750	12/30/99 12:19 PM	3	0,013333333333395	5,0133333333334													
2019-10-12 12:41:48	2019-10-12 12:41:48	43750	12/30/99 12:41 PM	4	0,020000000000061	5,02000000000006													
2019-10-12 12:43:52	2019-10-12 12:43:52	43750	12/30/99 12:43 PM	5	0,026666666666728	5,02666666666673													
2019-10-12 13:05:48	2019-10-12 13:05:48	43750	12/30/99 01:05 PM	6	0,033333333333395	5,0333333333334													
2019-10-12 11:56:39	2019-10-12 11:56:39	43750	12/30/99 11:56 AM	7	0,040000000000061	5,04000000000006													
2019-10-12 12:05:31	2019-10-12 12:05:31	43750	12/30/99 12:05 PM	8	0,046666666666728	5,04666666666673													
2019-10-12 12:17:31	2019-10-12 12:17:31	43750	12/30/99 12:17 PM	9	0,053333333333395	5,0533333333334													
2019-10-12 12:55:38	2019-10-12 12:55:38	43750	12/30/99 12:55 PM	10	0,060000000000061	5,06000000000006													
2019-10-12 12:30:59	2019-10-12 12:30:59	43750	12/30/99 12:30 PM	11	0,066666666666728	5,06666666666673													
2019-10-12 12:41:06	2019-10-12 12:41:06	43750	12/30/99 12:41 PM	12	0,073333333333395	5,0733333333334													
2019-10-12 12:48:49	2019-10-12 12:48:49	43750	12/30/99 12:48 PM	13	0,080000000000061	5,08000000000006													
2019-10-12 12:30:43	2019-10-12 12:30:43	43750	12/30/99 12:30 PM	14	0,086666666666728	5,08666666666673													
2019-10-12 13:02:21	2019-10-12 13:02:21	43750	12/30/99 01:02 PM	15	0,093333333333395	5,0933333333334													
2019-10-12 12:28:12	2019-10-12 12:28:12	43750	12/30/99 12:28 PM	16	0,100000000000061	5,10000000000006													
2019-10-12 12:33:51	2019-10-12 12:33:51	43750	12/30/99 12:33 PM	17	0,106666666666728	5,10666666666673													
2019-10-12 12:11:03	2019-10-12 12:11:03	43750	12/30/99 12:11 PM	18	0,113333333333395	5,1133333333334													
2019-10-12 12:38:24	2019-10-12 12:38:24	43750	12/30/99 12:38 PM	19	0,120000000000061	5,12000000000006													
2019-10-12 12:16:49	2019-10-12 12:16:49	43750	12/30/99 12:16 PM	20	0,126666666666728	5,12666666666673													
2019-10-12 12:08:44	2019-10-12 12:08:44	43750	12/30/99 12:08 PM	21	0,133333333333395	5,1333333333334													
2019-10-12 12:46:17	2019-10-12 12:46:17	43750	12/30/99 12:46 PM	22	0,140000000000061	5,14000000000006													
2019-10-12 12:06:33	2019-10-12 12:06:33	43750	12/30/99 12:06 PM	23	0,146666666666728	5,14666666666673													
2019-10-12 12:23:02	2019-10-12 12:23:02	43750	12/30/99 12:23 PM	24	0,153333333333395	5,1533333333334													
2019-10-12 12:22:59	2019-10-12 12:22:59	43750	12/30/99 12:22 PM	25	0,160000000000061	5,16000000000007													
2019-10-12 12:38:44	2019-10-12 12:38:44	43750	12/30/99 12:38 PM	26	0,166666666666728	5,16666666666673													
2019-10-12 12:18:50	2019-10-12 12:18:50	43750	12/30/99 12:18 PM	27	0,173333333333395	5,1733333333334													
2019-10-12 12:17:35	2019-10-12 12:17:35	43750	12/30/99 12:17 PM	28	0,180000000000061	5,18000000000007													
2019-10-12 12:53:20	2019-10-12 12:53:20	43750	12/30/99 12:53 PM	29	0,186666666666728	5,18666666666673													
2019-10-12 12:10:17	2019-10-12 12:10:17	43750	12/30/99 12:10 PM	30	0,193333333333394	5,1933333333334													
2019-10-12 12:21:55	2019-10-12 12:21:55	43750	12/30/99 12:21 PM	31	0,200000000000061	5,20000000000007													
2019-10-12 12:06:53	2019-10-12 12:06:53	43750	12/30/99 12:06 PM	32	0,206666666666728	5,20666666666673													
2019-10-12 12:47:48	2019-10-12 12:47:48	43750	12/30/99 12:47 PM	33	0,213333333333394	5,2133333333334													
2019-10-12 12:28:18	2019-10-12 12:28:18	43750	12/30/99 12:28 PM	34	0,220000000000061	5,22000000000007													
2019-10-12 12:18:48	2019-10-12 12:18:48	43750	12/30/99 12:18 PM	35	0,226666666666728	5,22666666666673													
2019-10-12 12:19:15	2019-10-12 12:19:15	43750	12/30/99 12:19 PM	36	0,233333333333394	5,2333333333334													
2019-10-12 12:27:01	2019-10-12 12:27:01	43750	12/30/99 12:27 PM	37	0,240000000000061	5,24000000000007													
2019-10-12 12:25:59	2019-10-12 12:25:59	43750	12/30/99 12:25 PM	38	0,246666666666728	5,24666666666673													
2019-10-12 12:25:01	2019-10-12 12:25:01	43750	12/30/99 12:25 PM	39	0,253333333333394	5,2533333333334													
2019-10-12 12:53:13	2019-10-12 12:53:13	43750	12/30/99 12:53 PM	40	0,260000000000061	5,26000000000007													
2019-10-12 12:40:28	2019-10-12 12:40:28	43750	12/30/99 12:40 PM	41	0,266666666666728	5,26666666666673													
2019-10-12 12:19:26	2019-10-12 12:19:26	43750	12/30/99 12:19 PM	42	0,273333333333394	5,2733333333334													
2019-10-12 12:22:30	2019-10-12 12:22:30	43750	12/30/99 12:22 PM	43	0,280000000000061	5,28000000000007													
2019-10-12 13:13:30	2019-10-12 13:13:30	43750	12/30/99 01:13 PM	44	0,286666666666728	5,28666666666673													
2019-10-12 12:42:05	2019-10-12 12:42:05	43750	12/30/99 12:42 PM	45	0,293333333333394	5,2933333333334													
2019-10-12 12:33:55	2019-10-12 12:33:55	43750	12/30/99 12:33 PM	46	0,300000000000061	5,30000000000007													
2019-10-12 12:29:22	2019-10-12 12:29:22	43750	12/30/99 12:29 PM	47	0,306666666666728	5,30666666666674													
2019-10-12 12:03:50	2019-10-12 12:03:50	43750	12/30/99 12:03 PM	48	0,313333333333394	5,3133333333334													
2019-10-12 12:44:03	2019-10-12 12:44:03	43750	12/30/99 12:44 PM	49	0,320000000000061	5,32000000000007													
2019-10-12 12:38:55	2019-10-12 12:38:55	43750	12/30/99 12:38 PM	50	0,326666666666728	5,32666666666674													
2019-10-12 13:02:53	2019-10-12 13:02:53	43750	12/30/99 01:02 PM	51	0,333333333333394	5,3333333333334													
2019-10-12 12:59:02	2019-10-12 12:59:02	43750	12/30/99 12:59 PM	52	0,340000000000061	5,34000000000007													
2019-10-12 12:26:15	2019-10-12 12:26:15	43750	12/30/99 12:26 PM	53	0,346666666666728	5,34666666666674													
2019-10-12 12:28:16	2019-10-12 12:28:16	43750	12/30/99 12:28 PM	54	0,353333333333394	5,3533333333334													
2019-10-12 12:40:10	2019-10-12 12:40:10	43750	12/30/99 12:40 PM	55	0,360000000000061	5,36000000000007													
2019-10-12 12:10:57	2019-10-12 12:10:57	43750	12/30/99 12:10 PM	56	0,366666666666728	5,36666666666674													
2019-10-12 12:37:31	2019-10-12 12:37:31	43750	12/30/99 12:37 PM	57	0,373333333333394	5,3733333333334													
2019-10-12 12:33:06	2019-10-12 12:33:06	43750	12/30/99 12:33 PM	58	0,380000000000061	5,38000000000007													
2019-10-12 12:32:34	2019-10-12 12:32:34	43750	12/30/99 12:32 PM	59	0,386666666666727	5,38666666666674													
2019-10-12 12:39:20	2019-10-12 12:39:20	43750	12/30/99 12:39 PM	60	0,393333333333394	5,3933333333334													
2019-10-12 12:17:48	2019-10-12 12:17:48	43750	12/30/99 12:17 PM	61	0,400000000000061	5,40000000000007													
2019-10-12 12:26:27	2019-10-12 12:26:27	43750	12/30/99 12:26 PM	62	0,406666666666727	5,40666666666674													
2019-10-12 11:52:31	2019-10-12 11:52:31	43750	12/30/99 11:52 AM	63	0,413333333333394	5,4133333333334													
2019-10-12 12:27:16	2019-10-12 12:27:16	43750	12/30/99 12:27 PM	64	0,420000000000061	5,42000000000007													
2019-10-12 12:38:45	2019-10-12 12:38:45	43750	12/30/99 12:38 PM	65	0,426666666666727	5,42666666666674													
2019-10-12 12:15:45	2019-10-12 12:15:45	43750	12/30/99 12:15 PM	66	0,433333333333394	5,4333333333334													
2019-10-12 12:28:26	2019-10-12 12:28:26	43750	12/30/99 12:28 PM	67	0,440000000000061	5,44000000000007													
